County,Year,State,Deaths,State_Name,Population,Death_Ratio_per_100000
Guilford County,2014,NC,47,North Carolina,512414,9.172270859
Guilford County,2015,NC,55,North Carolina,517281,10.63251888
Gwinnett County,2003,GA,21,Georgia,663391,3.165553949
Gwinnett County,2004,GA,21,Georgia,687468,3.054687636
Gwinnett County,2005,GA,25,Georgia,710978,3.516283204
Gwinnett County,2006,GA,43,Georgia,740267,5.808714964
Gwinnett County,2007,GA,32,Georgia,764129,4.187774577
Gwinnett County,2008,GA,44,Georgia,780721,5.635816124
Gwinnett County,2009,GA,50,Georgia,796276,6.279229815
Gwinnett County,2010,GA,54,Georgia,805321,6.705400704
Gwinnett County,2011,GA,45,Georgia,822407,5.47174331
Gwinnett County,2012,GA,47,Georgia,836854,5.616272372
Gwinnett County,2013,GA,50,Georgia,853496,5.85825827
Gwinnett County,2014,GA,59,Georgia,871052,6.773418809
Gwinnett County,2015,GA,102,Georgia,888597,11.47876934
Halifax County,2015,NC,11,North Carolina,52190,21.07683464
Hall County,2004,GA,14,Georgia,156385,8.952265243
Hall County,2005,GA,10,Georgia,160979,6.211990384
Hall County,2006,GA,12,Georgia,166524,7.20616848
Hall County,2007,GA,12,Georgia,172446,6.958700115
Hall County,2008,GA,14,Georgia,177277,7.897245554
Hall County,2009,GA,14,Georgia,178503,7.84300544
Hall County,2010,GA,22,Georgia,179684,12.24371675
Hall County,2011,GA,23,Georgia,182299,12.61663531
Hall County,2012,GA,21,Georgia,184136,11.40461398
Hall County,2013,GA,20,Georgia,186459,10.72621863
Hall County,2014,GA,22,Georgia,189156,11.63061177
Hall County,2015,GA,19,Georgia,192249,9.883016297
Hamilton County,2003,OH,73,Ohio,825139,8.846994264
Hamilton County,2004,OH,92,Ohio,817306,11.2564939
Hamilton County,2005,OH,103,Ohio,810352,12.7105258
Hamilton County,2006,OH,116,Ohio,804913,14.4114954
Hamilton County,2007,OH,109,Ohio,801815,13.59415825
Hamilton County,2008,OH,125,Ohio,799840,15.62812563
Hamilton County,2009,OH,80,Ohio,802149,9.973209466
Hamilton County,2010,OH,114,Ohio,802374,14.20783824
Hamilton County,2011,OH,180,Ohio,800746,22.4790383
Hamilton County,2012,OH,173,Ohio,802564,21.5559133
Hamilton County,2013,OH,237,Ohio,805408,29.4260797
Hamilton County,2014,OH,248,Ohio,807922,30.69603254
Hamilton County,2015,OH,349,Ohio,809902,43.09163331
Hampden County,2003,MA,50,Massachusetts,460673,10.8536858
Hampden County,2004,MA,33,Massachusetts,460841,7.160821194
Hampden County,2005,MA,39,Massachusetts,461147,8.457173092
Hampden County,2006,MA,53,Massachusetts,461408,11.48658021
Hampden County,2007,MA,58,Massachusetts,461434,12.56951157
Hampden County,2008,MA,50,Massachusetts,462053,10.82126942
Hampden County,2009,MA,51,Massachusetts,462777,11.02042668
Hampden County,2010,MA,51,Massachusetts,463490,11.00347365
Hampden County,2011,MA,54,Massachusetts,466191,11.5832352
Hampden County,2012,MA,70,Massachusetts,467009,14.98900449
Hampden County,2013,MA,74,Massachusetts,467828,15.81777918
Hampden County,2014,MA,56,Massachusetts,469561,11.92603304
Hampden County,2015,MA,104,Massachusetts,469251,22.16297887
Hampshire County,2003,MA,10,Massachusetts,154621,6.467426805
Hampshire County,2004,MA,12,Massachusetts,155019,7.740986589
Hampshire County,2006,MA,15,Massachusetts,156168,9.605040725
Hampshire County,2007,MA,15,Massachusetts,156842,9.563764808
Hampshire County,2008,MA,14,Massachusetts,157615,8.882403325
Hampshire County,2009,MA,14,Massachusetts,157910,8.865809638
Hampshire County,2010,MA,13,Massachusetts,158080,8.223684211
Hampshire County,2012,MA,12,Massachusetts,160497,7.476775267
Hampshire County,2013,MA,26,Massachusetts,160969,16.15217837
Hampshire County,2014,MA,21,Massachusetts,161060,13.03861915
Hampshire County,2015,MA,19,Massachusetts,160885,11.80967772
Hampton city,2010,VA,11,Virginia,137436,8.00372537
Hampton city,2013,VA,14,Virginia,137406,10.1887836
Hampton city,2015,VA,22,Virginia,136379,16.13151585
Hancock County,2011,OH,10,Ohio,74926,13.34650188
Hancock County,2014,OH,11,Ohio,75324,14.6035792
Hancock County,2015,OH,13,Ohio,75726,17.16715527
Hanover County,2013,VA,10,Virginia,101075,9.893643334
Hanover County,2014,VA,11,Virginia,101740,10.8118734
Hanover County,2015,VA,11,Virginia,103095,10.6697706
Haralson County,2007,GA,13,Georgia,28558,45.52139506
Haralson County,2009,GA,11,Georgia,28774,38.2289567
Haralson County,2010,GA,14,Georgia,28780,48.64489229
Hardin County,2005,TX,10,Texas,51141,19.55378268
Hardin County,2006,OH,10,Ohio,31939,31.30968409
Hardin County,2009,TX,11,Texas,54228,20.28472376
Hardin County,2010,TX,11,Texas,54635,20.13361398
Hardin County,2012,TX,11,Texas,55129,19.95320067
Hardin County,2013,OH,10,Ohio,31743,31.50300854
Hardin County,2014,TX,10,Texas,55516,18.01282513
Harnett County,2008,NC,10,North Carolina,108752,9.195233191
Harnett County,2010,NC,10,North Carolina,114678,8.720068365
Harnett County,2012,NC,16,North Carolina,122250,13.08793456
Harnett County,2013,NC,13,North Carolina,125093,10.39226815
Harnett County,2014,NC,14,North Carolina,126769,11.04370942
Harnett County,2015,NC,11,North Carolina,128145,8.584025908
Harris County,2003,TX,313,Texas,3586133,8.728064464
Harris County,2004,TX,355,Texas,3630185,9.77911594
Harris County,2005,TX,330,Texas,3681829,8.962936627
Harris County,2006,TX,394,Texas,3807435,10.34817403
Harris County,2007,TX,493,Texas,3863344,12.76096563
Harris County,2008,TX,284,Texas,3938580,7.210720615
Harris County,2009,TX,408,Texas,4034866,10.11185997
Harris County,2010,TX,445,Texas,4092459,10.87365811
Harris County,2011,TX,379,Texas,4179279,9.068549862
Harris County,2012,TX,366,Texas,4262549,8.586411558
Harris County,2013,TX,422,Texas,4352419,9.695757692
Harris County,2014,TX,397,Texas,4454951,8.911433594
Harris County,2015,TX,452,Texas,4556559,9.91976621
Hays County,2008,TX,11,Texas,147674,7.448840012
Hays County,2010,TX,16,Texas,157107,10.18414202
Hays County,2013,TX,10,Texas,175933,5.68398197
Hays County,2015,TX,14,Texas,194588,7.194688264
Haywood County,2008,NC,12,North Carolina,58811,20.40434613
Haywood County,2010,NC,13,North Carolina,59036,22.02046209
Haywood County,2012,NC,17,North Carolina,58666,28.97760202
Haywood County,2013,NC,16,North Carolina,59006,27.11588652
Haywood County,2015,NC,11,North Carolina,59724,18.41805639
Henderson County,2003,NC,13,North Carolina,94246,13.79368886
Henderson County,2004,NC,19,North Carolina,95797,19.83360648
Henderson County,2005,NC,12,North Carolina,97584,12.29709788
Henderson County,2007,NC,10,North Carolina,102270,9.778038525
Henderson County,2008,NC,17,North Carolina,104289,16.30085627
Henderson County,2008,TX,10,Texas,78033,12.81509105
Henderson County,2010,NC,13,North Carolina,106740,12.17912685
Henderson County,2010,TX,10,Texas,78532,12.73366271
Henderson County,2011,NC,13,North Carolina,107391,12.10529746
Henderson County,2012,NC,12,North Carolina,107811,11.13058964
Henderson County,2013,NC,22,North Carolina,108942,20.19423179
Henderson County,2014,NC,11,North Carolina,110338,9.969366855
Henderson County,2014,TX,13,Texas,79331,16.38703659
Henderson County,2015,NC,16,North Carolina,111943,14.2929884
Henderson County,2015,TX,13,Texas,79509,16.35035027
Henrico County,2003,VA,22,Virginia,274555,8.012966437
Henrico County,2004,VA,16,Virginia,280290,5.70837347
Henrico County,2005,VA,21,Virginia,286441,7.331352704
Henrico County,2007,VA,14,Virginia,296408,4.723219346
Henrico County,2008,VA,25,Virginia,300198,8.327836961
Henrico County,2009,VA,19,Virginia,304763,6.234352595
Henrico County,2010,VA,19,Virginia,306935,6.190235718
Henrico County,2011,VA,26,Virginia,310401,8.376261674
Henrico County,2012,VA,18,Virginia,315575,5.703873881
Henrico County,2013,VA,26,Virginia,318646,8.15952499
Henrico County,2014,VA,30,Virginia,321863,9.320735841
Henrico County,2015,VA,46,Virginia,324424,14.17897566
Henry County,2005,GA,11,Georgia,169607,6.485581373
Henry County,2006,GA,17,Georgia,180304,9.428520721
Henry County,2006,VA,12,Virginia,55464,21.63565556
Henry County,2007,GA,10,Georgia,188736,5.298406239
Henry County,2008,GA,19,Georgia,194658,9.760708525
Henry County,2008,VA,19,Virginia,55073,34.49966408
Henry County,2009,GA,27,Georgia,199622,13.52556331
Henry County,2009,VA,13,Virginia,54402,23.89618029
Henry County,2010,GA,21,Georgia,203922,10.29805514
Henry County,2011,GA,26,Georgia,206934,12.56439251
Henry County,2011,VA,11,Virginia,53530,20.54922473
Henry County,2012,GA,16,Georgia,208047,7.690569919
Henry County,2012,VA,11,Virginia,53098,20.71641116
Henry County,2013,GA,21,Georgia,210089,9.9957637
Henry County,2013,VA,12,Virginia,52738,22.75399143
Henry County,2014,GA,25,Georgia,213059,11.73383898
Henry County,2014,VA,10,Virginia,52235,19.14425194
Henry County,2015,GA,25,Georgia,216548,11.54478453
Hernando County,2003,FL,15,Florida,142686,10.51259409
Hernando County,2004,FL,14,Florida,149593,9.358726678
Hernando County,2005,FL,19,Florida,157156,12.08989794
Hernando County,2006,FL,25,Florida,164398,15.20699765
Hernando County,2007,FL,36,Florida,169891,21.19005715
Hernando County,2008,FL,45,Florida,172437,26.09648741
Hernando County,2009,FL,43,Florida,171950,25.00726956
Hernando County,2010,FL,50,Florida,172778,28.93886953
Hernando County,2011,FL,33,Florida,172877,19.08871625
Hernando County,2012,FL,25,Florida,172777,14.46951851
Hernando County,2013,FL,38,Florida,173721,21.87415454
Hernando County,2014,FL,25,Florida,175411,14.25224188
Hernando County,2015,FL,27,Florida,178036,15.16547215
Hidalgo County,2004,TX,11,Texas,653779,1.682525746
Hidalgo County,2006,TX,10,Texas,695352,1.438120549
Hidalgo County,2007,TX,19,Texas,715264,2.656361847
Hidalgo County,2008,TX,20,Texas,736694,2.714831395
Hidalgo County,2009,TX,18,Texas,757468,2.37633801
Hidalgo County,2010,TX,14,Texas,774769,1.806990213
Hidalgo County,2011,TX,18,Texas,795305,2.26328264
Hidalgo County,2012,TX,16,Texas,807930,1.980369586
Hidalgo County,2013,TX,30,Texas,818047,3.667270951
Hidalgo County,2014,TX,18,Texas,829065,2.171120479
Hidalgo County,2015,TX,22,Texas,838741,2.622978965
Highland County,2014,OH,12,Ohio,43102,27.84093546
Highland County,2015,OH,10,Ohio,42973,23.27042562
Highlands County,2003,FL,10,Florida,90943,10.99589853
Highlands County,2011,FL,17,Florida,98493,17.26010986
Highlands County,2012,FL,11,Florida,98244,11.19661252
Highlands County,2013,FL,17,Florida,98118,17.32607676
Highlands County,2014,FL,13,Florida,98636,13.17977209
Hillsborough County,2003,FL,126,Florida,1077462,11.69414791
Hillsborough County,2004,FL,146,Florida,1108225,13.17422004
Hillsborough County,2005,FL,162,Florida,1143154,14.171319
Hillsborough County,2006,FL,185,Florida,1171826,15.78732679
Hillsborough County,2007,FL,257,Florida,1184686,21.69351204
Hillsborough County,2008,FL,244,Florida,1196773,20.38816049
Hillsborough County,2009,FL,270,Florida,1214050,22.23961122
Hillsborough County,2010,FL,259,Florida,1229226,21.07016936
Hillsborough County,2011,FL,242,Florida,1255639,19.27305539
Hillsborough County,2012,FL,185,Florida,1279861,14.45469469
Hillsborough County,2013,FL,163,Florida,1304474,12.49545794
Hillsborough County,2014,FL,163,Florida,1332742,12.23042419
Hillsborough County,2015,FL,176,Florida,1364645,12.89712709
Hocking County,2007,OH,10,Ohio,29418,33.99279353
Hood County,2013,TX,10,Texas,52872,18.91360266
Hopkins County,2010,TX,10,Texas,35161,28.4406018
Howell County,2006,MO,15,Missouri,39067,38.39557683
Howell County,2009,MO,11,Missouri,39917,27.55718115
Hunt County,2008,TX,13,Texas,84447,15.39427096
Hunt County,2013,TX,10,Texas,87447,11.43549807
Huron County,2013,OH,14,Ohio,58840,23.79333787
Huron County,2014,OH,17,Ohio,58626,28.99737318
Huron County,2015,OH,10,Ohio,58325,17.14530647
Indian River County,2003,FL,10,Florida,120450,8.302200083
Indian River County,2004,FL,10,Florida,125001,7.999936001
Indian River County,2005,FL,15,Florida,127955,11.72287132
Indian River County,2006,FL,23,Florida,131463,17.49541696
Indian River County,2007,FL,22,Florida,134564,16.34909783
Indian River County,2008,FL,29,Florida,136277,21.28018668
Indian River County,2009,FL,31,Florida,137016,22.62509488
Indian River County,2010,FL,18,Florida,138028,13.04083229
Indian River County,2011,FL,25,Florida,139122,17.96983942
Indian River County,2012,FL,17,Florida,140515,12.09835249
Indian River County,2013,FL,11,Florida,141961,7.748607012
Indian River County,2014,FL,22,Florida,144532,15.22154263
Indian River County,2015,FL,17,Florida,147547,11.52175239
Indiana County,2011,PA,19,Pennsylvania,88639,21.43525987
Indiana County,2012,PA,16,Pennsylvania,88243,18.13174983
Indiana County,2013,PA,10,Pennsylvania,88178,11.34069723
Indiana County,2014,PA,11,Pennsylvania,87459,12.57732195
Indiana County,2015,PA,32,Pennsylvania,86800,36.86635945
Ingham County,2003,MI,14,Michigan,282183,4.961319427
Ingham County,2004,MI,23,Michigan,283586,8.110414477
Ingham County,2005,MI,19,Michigan,282970,6.714492702
Ingham County,2006,MI,17,Michigan,282104,6.026146386
Ingham County,2007,MI,24,Michigan,281706,8.519520351
Ingham County,2008,MI,20,Michigan,281315,7.109468034
Ingham County,2009,MI,26,Michigan,280889,9.256325452
Ingham County,2010,MI,26,Michigan,280895,9.256127735
Ingham County,2011,MI,34,Michigan,282828,12.02144059
Ingham County,2012,MI,27,Michigan,283592,9.520719907
Ingham County,2013,MI,47,Michigan,284226,16.53613674
Ingham County,2014,MI,47,Michigan,285760,16.44736842
Ingham County,2015,MI,54,Michigan,287255,18.7986284
Ionia County,2010,MI,10,Michigan,63905,15.64822784
Ionia County,2014,MI,13,Michigan,64246,20.23472278
Iredell County,2003,NC,12,North Carolina,133099,9.015845348
Iredell County,2004,NC,18,North Carolina,136514,13.18546083
Iredell County,2005,NC,13,North Carolina,140514,9.251747157
Iredell County,2006,NC,14,North Carolina,146854,9.53327795
Iredell County,2007,NC,22,North Carolina,151944,14.47901859
Iredell County,2008,NC,17,North Carolina,156204,10.88320402
Iredell County,2009,NC,26,North Carolina,158387,16.41548864
Iredell County,2010,NC,18,North Carolina,159437,11.28972572
Iredell County,2011,NC,30,North Carolina,161077,18.62463294
Iredell County,2012,NC,24,North Carolina,162729,14.7484468
Iredell County,2013,NC,21,North Carolina,164661,12.75347532
Iredell County,2014,NC,25,North Carolina,166598,15.00618255
Iredell County,2015,NC,20,North Carolina,169592,11.7930091
Isabella County,2015,MI,12,Michigan,70798,16.94963135
Island County,2012,WA,10,Washington,79086,12.64446299
Island County,2014,WA,13,Washington,78777,16.50227858
Island County,2015,WA,11,Washington,80135,13.72683596
Jackson County,2003,MO,48,Missouri,658914,7.284713938
Jackson County,2004,GA,12,Georgia,48288,24.85089463
Jackson County,2004,MI,13,Michigan,162140,8.017762428
Jackson County,2004,MO,67,Missouri,658307,10.17762229
Jackson County,2005,MI,12,Michigan,163047,7.359841027
Jackson County,2005,MO,70,Missouri,658592,10.62873524
Jackson County,2006,MO,88,Missouri,660539,13.32245333
Jackson County,2006,OH,14,Ohio,33135,42.25139581
Jackson County,2007,MO,92,Missouri,662995,13.87642441
Jackson County,2008,MO,80,Missouri,665427,12.02235557
Jackson County,2009,GA,11,Georgia,60052,18.3174582
Jackson County,2009,MO,100,Missouri,670763,14.90839536
Jackson County,2010,MO,112,Missouri,674158,16.61331617
Jackson County,2011,GA,10,Georgia,60985,16.39747479
Jackson County,2011,MO,91,Missouri,675644,13.46863141
Jackson County,2012,GA,11,Georgia,60860,18.07426881
Jackson County,2012,MO,107,Missouri,677570,15.79172632
Jackson County,2013,GA,12,Georgia,61286,19.5803283
Jackson County,2013,MO,118,Missouri,680063,17.35133363
Jackson County,2013,OH,12,Ohio,32807,36.57755967
Jackson County,2014,MO,107,Missouri,683334,15.65852131
Jackson County,2015,GA,15,Georgia,63439,23.64476111
Jackson County,2015,MO,129,Missouri,687182,18.77231941
Jasper County,2008,MO,14,Missouri,115144,12.15868825
Jasper County,2009,MO,18,Missouri,116448,15.45754328
Jasper County,2010,MO,22,Missouri,117404,18.73871418
Jasper County,2011,MO,15,Missouri,115313,13.00807368
Jasper County,2012,MO,12,Missouri,115813,10.36153109
Jasper County,2014,MO,14,Missouri,117801,11.8844492
Jefferson County,2003,MO,13,Missouri,204912,6.344186773
Jefferson County,2003,OH,11,Ohio,72122,15.25193422
Jefferson County,2003,TX,16,Texas,250183,6.395318627
Jefferson County,2004,MO,13,Missouri,207829,6.255142449
Jefferson County,2004,TX,17,Texas,250638,6.782690574
Jefferson County,2005,MO,16,Missouri,210142,7.613899173
Jefferson County,2005,OH,12,Ohio,71251,16.84186889
Jefferson County,2005,TX,25,Texas,250849,9.966154938
Jefferson County,2006,MO,36,Missouri,213105,16.89308088
Jefferson County,2006,OH,11,Ohio,70656,15.56838768
Jefferson County,2006,TX,51,Texas,245962,20.73491027
Jefferson County,2007,MO,19,Missouri,214948,8.839347191
Jefferson County,2007,TX,27,Texas,247629,10.90340792
Jefferson County,2008,MO,20,Missouri,216409,9.241759816
Jefferson County,2008,OH,15,Ohio,69989,21.4319393
Jefferson County,2008,TX,37,Texas,249430,14.83382111
Jefferson County,2009,MO,42,Missouri,217764,19.28693448
Jefferson County,2009,OH,22,Ohio,69833,31.50373033
Jefferson County,2009,TX,30,Texas,251332,11.93640285
Jefferson County,2010,MO,49,Missouri,218733,22.40174094
Jefferson County,2010,OH,13,Ohio,69709,18.64895494
Jefferson County,2010,TX,34,Texas,252273,13.47746291
Jefferson County,2011,MO,43,Missouri,219605,19.58061064
Jefferson County,2011,OH,25,Ohio,69046,36.20774556
Jefferson County,2011,TX,31,Texas,253500,12.22879684
Jefferson County,2012,MO,49,Missouri,219885,22.28437592
Jefferson County,2012,OH,14,Ohio,68557,20.42096358
Jefferson County,2012,PA,10,Pennsylvania,44805,22.31893762
Jefferson County,2012,TX,30,Texas,251617,11.92288279
Jefferson County,2013,MO,52,Missouri,220923,23.53761265
Jefferson County,2013,OH,17,Ohio,68200,24.92668622
Jefferson County,2013,TX,25,Texas,253091,9.877870015
Jefferson County,2014,MO,62,Missouri,222066,27.9196275
Jefferson County,2014,OH,21,Ohio,67916,30.92054891
Jefferson County,2014,TX,29,Texas,252896,11.46716437
Jefferson County,2015,MO,59,Missouri,223185,26.43546833
Jefferson County,2015,OH,16,Ohio,67546,23.68756107
Jefferson County,2015,PA,11,Pennsylvania,44350,24.80270575
